ICAR_ID;ICAR_DATE_DEBUT;ICAR_DATE_FIN;ICAR_NOM_RUE;ICAR_NOM_RUE_CODELG;ICAR_NOM_RUE_ALT;ICAR_NOM_RUE_CODELGALT;ICAR_INS;ICAR_COMMUNE;ICAR_COMMUNE_CODELG;ICAR_COMMUNE_ALT;ICAR_COMMUNE_CODELGALT;ICAR_VALIDATION
7700292;01/01/1969;;Avenue Germinal;FR;;;25014;Braine-l'Alleud;FR;;;N
7700293;01/01/1969;;Avenue Grande Closière;FR;;;25014;Braine-l'Alleud;FR;;;N
7700294;01/01/1969;;Avenue Grande Jonction;FR;;;25014;Braine-l'Alleud;FR;;;N
7700295;01/01/1969;;Avenue Grand'Peine;FR;;;25014;Braine-l'Alleud;FR;;;N
7700296;01/01/1969;;Avenue Henry De Withem;FR;;;25014;Braine-l'Alleud;FR;;;N
7700297;01/01/1969;;Avenue Jacques Brel;FR;;;25014;Braine-l'Alleud;FR;;;N
7700298;01/01/1969;;Avenue la Douce Colline;FR;;;25014;Braine-l'Alleud;FR;;;N
7700299;01/01/1969;;Avenue Léon Jourez;FR;;;25014;Braine-l'Alleud;FR;;;N
7700300;01/01/1969;;Avenue Maréchal Ney;FR;;;25014;Braine-l'Alleud;FR;;;N
7700301;01/01/1969;;Avenue Napoléon;FR;;;25014;Braine-l'Alleud;FR;;;N
7700302;01/01/1969;;Avenue Petite Jonction;FR;;;25014;Braine-l'Alleud;FR;;;N
7700303;01/01/1969;;Avenue Prince d'Orange;FR;;;25014;Braine-l'Alleud;FR;;;N
7700304;01/01/1969;;Avenue Prince Jérôme Bonaparte;FR;;;25014;Braine-l'Alleud;FR;;;N
7700305;01/01/1969;;Avenue Raymond Brassinne;FR;;;25014;Braine-l'Alleud;FR;;;N
7700306;28/08/1978;;Avenue Rouges-Gorges;FR;;;25014;Braine-l'Alleud;FR;;;N
7700307;01/01/1969;;Avenue Saint-Jacques;FR;;;25014;Braine-l'Alleud;FR;;;N
7700308;01/01/1969;;Avenue Verts Pâturages;FR;;;25014;Braine-l'Alleud;FR;;;N
7700309;01/01/1969;;Avenue Victor Hugo;FR;;;25014;Braine-l'Alleud;FR;;;N
7700310;01/01/1969;;Avenue Wellington;FR;;;25014;Braine-l'Alleud;FR;;;N
7700311;01/01/1969;;Avenue Prince Charles de Lorraine;FR;;;25014;Braine-l'Alleud;FR;;;N
7700312;28/08/1978;;Baty du Cerisier;FR;;;25014;Braine-l'Alleud;FR;;;N
7700313;01/01/1969;;Bois du Village;FR;;;25014;Braine-l'Alleud;FR;;;N
7700314;01/01/1969;;Boulevard d'Angleterre;FR;;;25014;Braine-l'Alleud;FR;;;N
7700315;01/01/1969;;Boulevard de France;FR;;;25014;Braine-l'Alleud;FR;;;N
7700316;01/01/1969;;Boulevard de l'Alliance;FR;;;25014;Braine-l'Alleud;FR;;;N
7700317;01/01/1969;;Boulevard de l'Europe;FR;;;25014;Braine-l'Alleud;FR;;;N
7700318;01/01/1969;;Boulevard Pire Lefèbvre-Desnouettes;FR;;;25014;Braine-l'Alleud;FR;;;N
7700319;01/01/1969;;Bruyère des Badauds;FR;;;25014;Braine-l'Alleud;FR;;;N
7700320;01/01/1969;;Campagne des Rites;FR;;;25014;Braine-l'Alleud;FR;;;N
7700321;01/01/1969;;Chaussée Bara;FR;;;25014;Braine-l'Alleud;FR;;;N
7700322;01/01/1969;;Chaussée d'Alsemberg;FR;;;25014;Braine-l'Alleud;FR;;;N
7700323;01/01/1969;;Chaussée de Charleroi;FR;;;25014;Braine-l'Alleud;FR;;;N
7700324;01/01/1969;;Chaussée de Mont-Saint-Jean;FR;;;25014;Braine-l'Alleud;FR;;;N
7700325;01/01/1969;;Chaussée de Nivelles;FR;;;25014;Braine-l'Alleud;FR;;;N
7700326;01/01/1969;;Chaussée de Tubize;FR;;;25014;Braine-l'Alleud;FR;;;N
7700327;01/01/1969;;Chaussée d'Ophain;FR;;;25014;Braine-l'Alleud;FR;;;N
7700328;01/01/1969;;Chaussée Reine Astrid;FR;;;25014;Braine-l'Alleud;FR;;;N
7700329;01/01/1969;;Chemin Baty de la Croix Charles Boucher;FR;;;25014;Braine-l'Alleud;FR;;;N
7700330;01/01/1969;;Chemin Baty d'Hulencourt;FR;;;25014;Braine-l'Alleud;FR;;;N
7700331;01/01/1969;;Chemin Baty La Justice;FR;;;25014;Braine-l'Alleud;FR;;;N
7700332;01/01/1969;;Chemin Baty Scolasse;FR;;;25014;Braine-l'Alleud;FR;;;N
7700333;01/01/1969;;Chemin Bertinchamps;FR;;;25014;Braine-l'Alleud;FR;;;N
7700334;01/01/1969;;Chemin Bois d'Ophain;FR;;;25014;Braine-l'Alleud;FR;;;N
7700335;01/01/1969;;Chemin Bois du Vicaire;FR;;;25014;Braine-l'Alleud;FR;;;N
7700336;01/01/1969;;Chemin Bosquet del Vau;FR;;;25014;Braine-l'Alleud;FR;;;N
7700337;01/01/1969;;Chemin Broctiaux;FR;;;25014;Braine-l'Alleud;FR;;;N
7700338;01/01/1969;;Chemin Champ la Clôture;FR;;;25014;Braine-l'Alleud;FR;;;N
7700339;01/01/1969;;Chemin Chesseroux;FR;;;25014;Braine-l'Alleud;FR;;;N
7700340;01/01/1969;;Chemin de Baulers;FR;;;25014;Braine-l'Alleud;FR;;;N
7700341;08/09/1993;;Chemin de Bois-Le-Duc;FR;;;25014;Braine-l'Alleud;FR;;;N
7700342;01/01/1969;;Chemin de Haut-Ittre;FR;;;25014;Braine-l'Alleud;FR;;;N
7700343;01/01/1969;;Chemin de la Bruyère d'Alconval;FR;;;25014;Braine-l'Alleud;FR;;;N
7700344;01/01/1969;;Chemin de la Carrière;FR;;;25014;Braine-l'Alleud;FR;;;N
7700345;01/01/1969;;Chemin de la Cense;FR;;;25014;Braine-l'Alleud;FR;;;N
7700346;01/01/1969;;Chemin de la Chapelle;FR;;;25014;Braine-l'Alleud;FR;;;N
7700347;01/01/1969;;Chemin de la Chapelle de Goutte;FR;;;25014;Braine-l'Alleud;FR;;;N
7700348;24/08/1992;;Chemin de la Maison à tout Vent;FR;;;25014;Braine-l'Alleud;FR;;;N
7700349;01/01/1969;;Chemin de la Praye;FR;;;25014;Braine-l'Alleud;FR;;;N
7700350;01/01/1969;;Chemin de l'Ange Gardien;FR;;;25014;Braine-l'Alleud;FR;;;N
7700351;01/01/1969;;Chemin de l'Ermite;FR;;;25014;Braine-l'Alleud;FR;;;N
7700352;01/01/1969;;Chemin de l'Infante;FR;;;25014;Braine-l'Alleud;FR;;;N
7700353;01/01/1969;;Chemin de Maison du Roi;FR;;;25014;Braine-l'Alleud;FR;;;N
7700354;28/08/1978;;Chemin de Nizelles;FR;;;25014;Braine-l'Alleud;FR;;;N
7700355;28/08/1986;;Chemin de Noucelles;FR;;;25014;Braine-l'Alleud;FR;;;N
7700356;01/01/1969;;Chemin de Pierre Charlier;FR;;;25014;Braine-l'Alleud;FR;;;N
7700357;01/01/1969;;Chemin de Plancenoit;FR;;;25014;Braine-l'Alleud;FR;;;N
7700358;01/01/1969;;Chemin de Remyval;FR;;;25014;Braine-l'Alleud;FR;;;N
7700359;01/01/1969;;Chemin de Saint-Germain;FR;;;25014;Braine-l'Alleud;FR;;;N
7700360;01/01/1969;;Chemin de Tisvenhoort;FR;;;25014;Braine-l'Alleud;FR;;;N
7700361;01/01/1969;;Chemin de Tourneppe;FR;;;25014;Braine-l'Alleud;FR;;;N
7700362;01/01/1969;;Chemin de Vieux-Genappe;FR;;;25014;Braine-l'Alleud;FR;;;N
7700363;01/01/1969;;Chemin de Wauthier-Braine;FR;;;25014;Braine-l'Alleud;FR;;;N
7700364;01/01/1969;;Chemin des Brulés;FR;;;25014;Braine-l'Alleud;FR;;;N
7700365;01/01/1969;;Chemin des Eglantiers;FR;;;25014;Braine-l'Alleud;FR;;;N
7700366;01/01/1969;;Chemin des Oisillons;FR;;;25014;Braine-l'Alleud;FR;;;N
7700367;01/01/1969;;Chemin des Pères;FR;;;25014;Braine-l'Alleud;FR;;;N
7700368;01/01/1969;;Chemin des Petites Brunes;FR;;;25014;Braine-l'Alleud;FR;;;N
7700369;01/01/1969;;Chemin des Piécettes;FR;;;25014;Braine-l'Alleud;FR;;;N
7700370;01/01/1969;;Chemin des Prés Ophain;FR;;;25014;Braine-l'Alleud;FR;;;N
7700371;01/01/1969;;Chemin des Roussettes;FR;;;25014;Braine-l'Alleud;FR;;;N
7700372;01/01/1969;;Chemin des Sept Fontaines;FR;;;25014;Braine-l'Alleud;FR;;;N
7700373;01/01/1969;;Chemin des Talus;FR;;;25014;Braine-l'Alleud;FR;;;N
7700374;28/08/1978;;Chemin des Vertes Bornes;FR;;;25014;Braine-l'Alleud;FR;;;N
7700375;01/01/1969;;Chemin des Voiturons;FR;;;25014;Braine-l'Alleud;FR;;;N
7700376;01/01/1969;;Chemin dit le Bois;FR;;;25014;Braine-l'Alleud;FR;;;N
7700377;01/01/1969;;Chemin d'Ophain;FR;;;25014;Braine-l'Alleud;FR;;;N
7700378;01/01/1969;;Chemin du Blanc Caillou;FR;;;25014;Braine-l'Alleud;FR;;;N
7700379;01/01/1969;;Chemin du Bois de Hal;FR;;;25014;Braine-l'Alleud;FR;;;N
7700380;01/01/1969;;Chemin du Bois-Seigneur-Isaac;FR;;;25014;Braine-l'Alleud;FR;;;N
7700381;01/01/1969;;Chemin du Champ;FR;;;25014;Braine-l'Alleud;FR;;;N
7700382;01/01/1969;;Chemin du Champ de Epine;FR;;;25014;Braine-l'Alleud;FR;;;N
7700383;01/01/1969;;Chemin du Champ des Hayettes;FR;;;25014;Braine-l'Alleud;FR;;;N
7700384;01/01/1969;;Chemin du Foriest;FR;;;25014;Braine-l'Alleud;FR;;;N
7700385;01/01/1969;;Chemin du Fourçon;FR;;;25014;Braine-l'Alleud;FR;;;N
7700386;01/01/1969;;Chemin du Goumont;FR;;;25014;Braine-l'Alleud;FR;;;N
7700387;01/01/1969;;Chemin du Long Cheneau;FR;;;25014;Braine-l'Alleud;FR;;;N
7700388;01/01/1969;;Chemin du Long Tour;FR;;;25014;Braine-l'Alleud;FR;;;N
7700389;01/01/1969;;Chemin du Parc;FR;;;25014;Braine-l'Alleud;FR;;;N
7700390;01/01/1969;;Chemin du Pendu;FR;;;25014;Braine-l'Alleud;FR;;;N
7700391;01/01/1969;;Chemin du Pont Haye;FR;;;25014;Braine-l'Alleud;FR;;;N
7700392;01/01/1969;;Chemin du p'tit Coriat;FR;;;25014;Braine-l'Alleud;FR;;;N
7700393;01/01/1969;;Chemin du Rossignol;FR;;;25014;Braine-l'Alleud;FR;;;N
7700394;01/01/1969;;Chemin du Roton;FR;;;25014;Braine-l'Alleud;FR;;;N
7700395;01/01/1969;;Chemin du Roussart;FR;;;25014;Braine-l'Alleud;FR;;;N
7700396;01/01/1969;;Chemin du Sacrement;FR;;;25014;Braine-l'Alleud;FR;;;N
7700397;01/01/1969;;Chemin du Sadin;FR;;;25014;Braine-l'Alleud;FR;;;N
7700398;01/01/1969;;Chemin du Stecq;FR;;;25014;Braine-l'Alleud;FR;;;N
7700399;01/01/1969;;Chemin du Valcq;FR;;;25014;Braine-l'Alleud;FR;;;N
7700400;01/01/1969;;Chemin du Vivier;FR;;;25014;Braine-l'Alleud;FR;;;N
7700401;01/01/1969;;Chemin Fond Saint-Georges;FR;;;25014;Braine-l'Alleud;FR;;;N
7700402;01/01/1969;;Chemin Jean Lanneau;FR;;;25014;Braine-l'Alleud;FR;;;N
7700403;01/01/1969;;Chemin Lazard;FR;;;25014;Braine-l'Alleud;FR;;;N
7700404;01/01/1969;;Chemin Maison du Roi;FR;;;25014;Braine-l'Alleud;FR;;;N
7700405;01/01/1969;;Chemin Mamour;FR;;;25014;Braine-l'Alleud;FR;;;N
7700406;01/01/1969;;Chemin Paale;FR;;;25014;Braine-l'Alleud;FR;;;N
7700407;01/01/1969;;Chemin Pré de la Perche;FR;;;25014;Braine-l'Alleud;FR;;;N
7700408;01/01/1969;;Chemin Robin;FR;;;25014;Braine-l'Alleud;FR;;;N
7700409;01/01/1969;;Chemin Vingt-Trois;FR;;;25014;Braine-l'Alleud;FR;;;N
7700410;01/01/1969;;Clos Armand Bernier;FR;;;25014;Braine-l'Alleud;FR;;;N
7700411;01/01/1969;;Clos Béliau;FR;;;25014;Braine-l'Alleud;FR;;;N
7700412;01/01/1969;;Clos Bourdon;FR;;;25014;Braine-l'Alleud;FR;;;N
7700413;01/01/1969;;Clos de Belvoir;FR;;;25014;Braine-l'Alleud;FR;;;N
7700414;01/01/1969;;Clos de la Ferme Demarbaix;FR;;;25014;Braine-l'Alleud;FR;;;N
7700415;01/01/1969;;Clos de la Ferme l'Agent;FR;;;25014;Braine-l'Alleud;FR;;;N
7700416;01/01/1969;;Clos de la Houblonnière;FR;;;25014;Braine-l'Alleud;FR;;;N
7700417;01/01/1969;;Clos de la Masserée;FR;;;25014;Braine-l'Alleud;FR;;;N
7700418;01/01/1969;;Clos de la Pépinière;FR;;;25014;Braine-l'Alleud;FR;;;N
7700419;01/01/1969;;Clos de la Sapinière;FR;;;25014;Braine-l'Alleud;FR;;;N
7700420;01/01/1969;;Clos de l'Araucaria;FR;;;25014;Braine-l'Alleud;FR;;;N
7700421;01/01/1969;;Clos de l'Aurore;FR;;;25014;Braine-l'Alleud;FR;;;N
7700422;01/01/1969;;Clos de l'Epicéa;FR;;;25014;Braine-l'Alleud;FR;;;N
7700423;01/01/1969;;Clos de l'Ermite;FR;;;25014;Braine-l'Alleud;FR;;;N
7700424;01/01/1969;;Clos de l'Horizon;FR;;;25014;Braine-l'Alleud;FR;;;N
7700425;01/01/1969;;Clos de l'If;FR;;;25014;Braine-l'Alleud;FR;;;N
7700426;01/01/1969;;Clos des Brûlots;FR;;;25014;Braine-l'Alleud;FR;;;N
7700427;01/01/1969;;Clos des Centenaires;FR;;;25014;Braine-l'Alleud;FR;;;N
7700428;01/01/1969;;Clos des Epinoches;FR;;;25014;Braine-l'Alleud;FR;;;N
7700429;28/08/1978;;Clos des Pommiers;FR;;;25014;Braine-l'Alleud;FR;;;N
7700430;01/01/1969;;Clos des Tilleuls;FR;;;25014;Braine-l'Alleud;FR;;;N
7700431;01/01/1969;;Clos des Verdiers;FR;;;25014;Braine-l'Alleud;FR;;;N
7700432;01/01/1969;;Clos du Cèdre;FR;;;25014;Braine-l'Alleud;FR;;;N
7700433;01/01/1969;;Clos du Champ d'Abeiche;FR;;;25014;Braine-l'Alleud;FR;;;N
7700434;01/01/1969;;Clos du Colbie;FR;;;25014;Braine-l'Alleud;FR;;;N
7700435;01/01/1969;;Clos du Conifère;FR;;;25014;Braine-l'Alleud;FR;;;N
7700436;01/01/1969;;Clos du Cyprès;FR;;;25014;Braine-l'Alleud;FR;;;N
7700437;01/01/1969;;Clos du Genévrier;FR;;;25014;Braine-l'Alleud;FR;;;N
7700438;01/01/1969;;Clos du Mélèze;FR;;;25014;Braine-l'Alleud;FR;;;N
7700439;01/01/1969;;Clos du Paddock;FR;;;25014;Braine-l'Alleud;FR;;;N
7700440;01/01/1969;;Clos du Parc;FR;;;25014;Braine-l'Alleud;FR;;;N
7700441;01/01/1969;;Clos du Poney;FR;;;25014;Braine-l'Alleud;FR;;;N
7700442;01/01/1969;;Clos du Prince d'Orange;FR;;;25014;Braine-l'Alleud;FR;;;N
7700443;01/01/1969;;Clos du Sadin;FR;;;25014;Braine-l'Alleud;FR;;;N
7700444;01/01/1969;;Clos du Sarty;FR;;;25014;Braine-l'Alleud;FR;;;N
7700445;01/01/1969;;Clos du Seigneur Isaac;FR;;;25014;Braine-l'Alleud;FR;;;N
7700446;01/01/1969;;Clos du Séquoia;FR;;;25014;Braine-l'Alleud;FR;;;N
7700447;01/01/1969;;Clos du Taillevent;FR;;;25014;Braine-l'Alleud;FR;;;N
7700448;01/01/1969;;Clos du Thuya;FR;;;25014;Braine-l'Alleud;FR;;;N
7700449;01/01/1969;;Clos Lamartine;FR;;;25014;Braine-l'Alleud;FR;;;N
7700450;01/01/1969;;Clos Sainte-Rita;FR;;;25014;Braine-l'Alleud;FR;;;N
7700451;01/01/1969;;Clos Sainte-Rolande;FR;;;25014;Braine-l'Alleud;FR;;;N
7700452;01/01/1969;;Clos Saint-Jean;FR;;;25014;Braine-l'Alleud;FR;;;N
7700453;01/01/1969;;Clos Val Ecossais;FR;;;25014;Braine-l'Alleud;FR;;;N
7700454;01/01/1969;;Cour de Récré;FR;;;25014;Braine-l'Alleud;FR;;;N
7700455;01/01/1969;;Drève de Colipain;FR;;;25014;Braine-l'Alleud;FR;;;N
7700456;01/01/1969;;Drève des Pins;FR;;;25014;Braine-l'Alleud;FR;;;N
7700457;01/01/1969;;Drève du Bois de Mai;FR;;;25014;Braine-l'Alleud;FR;;;N
7700458;01/01/1969;;Drève du Triage de la Bruyère;FR;;;25014;Braine-l'Alleud;FR;;;N
7700459;01/01/1969;;Drève Dudinsart;FR;;;25014;Braine-l'Alleud;FR;;;N
7700460;01/01/1969;;Drève Petit Père Denis;FR;;;25014;Braine-l'Alleud;FR;;;N
7700461;01/01/1969;;Drève Petit Père Michel;FR;;;25014;Braine-l'Alleud;FR;;;N
7700462;01/01/1969;;Esplanade Lieutenant-Général Baron Snoy;FR;;;25014;Braine-l'Alleud;FR;;;N
7700463;01/01/1969;;Ferme du Brou;FR;;;25014;Braine-l'Alleud;FR;;;N
7700464;01/01/1969;;Ferme du Mont;FR;;;25014;Braine-l'Alleud;FR;;;N
7700465;01/01/1969;;Grand-Place Baudouin 1er;FR;;;25014;Braine-l'Alleud;FR;;;N
7700466;01/01/1969;;Grand'Route;FR;;;25014;Braine-l'Alleud;FR;;;N
7700467;01/01/1969;;Jardin de Monseigneur Croquet;FR;;;25014;Braine-l'Alleud;FR;;;N
7700468;01/01/1969;;Petite Rue à l'Art;FR;;;25014;Braine-l'Alleud;FR;;;N
7700469;01/01/1969;;Petite rue de la Gare;FR;;;25014;Braine-l'Alleud;FR;;;N
7700470;01/01/1969;;Petite Rue du Château d'Eau;FR;;;25014;Braine-l'Alleud;FR;;;N
7700471;01/01/1969;;Place Abbé Renard;FR;;;25014;Braine-l'Alleud;FR;;;N
7700472;01/01/1969;;Place Cardinal Mercier;FR;;;25014;Braine-l'Alleud;FR;;;N
7700473;01/01/1969;;Place Colo-Hugues;FR;;;25014;Braine-l'Alleud;FR;;;N
7700474;01/01/1969;;Place Croix Saint-ZèLe;FR;;;25014;Braine-l'Alleud;FR;;;N
7700475;01/01/1969;;Place de la Gare;FR;;;25014;Braine-l'Alleud;FR;;;N
7700476;01/01/1969;;Place des Pays-Bas;FR;;;25014;Braine-l'Alleud;FR;;;N
7700477;01/01/1969;;Place d'Italie;FR;;;25014;Braine-l'Alleud;FR;;;N
7700478;01/01/1969;;Place d'Ophain;FR;;;25014;Braine-l'Alleud;FR;;;N
7700479;01/01/1969;;Place du Luxembourg;FR;;;25014;Braine-l'Alleud;FR;;;N
7700480;01/01/1969;;Place du Môle;FR;;;25014;Braine-l'Alleud;FR;;;N
7700481;01/01/1969;;Place Quartier Saint-Jacques;FR;;;25014;Braine-l'Alleud;FR;;;N
7700482;01/01/1969;;Place Riva Bella;FR;;;25014;Braine-l'Alleud;FR;;;N
7700483;01/01/1969;;Place Sainte-Anne;FR;;;25014;Braine-l'Alleud;FR;;;N
7700484;01/01/1969;;Place Saint-Sébastien;FR;;;25014;Braine-l'Alleud;FR;;;N
7700485;01/01/1969;;Place Saint-Zèle;FR;;;25014;Braine-l'Alleud;FR;;;N
7700486;01/01/1969;;Pont Courbe;FR;;;25014;Braine-l'Alleud;FR;;;N
7700487;01/01/1969;;Pré du Chapitre;FR;;;25014;Braine-l'Alleud;FR;;;N
7700488;01/01/1969;;Réservoir de Gallois;FR;;;25014;Braine-l'Alleud;FR;;;N
7700489;01/01/1969;;Rond-point du Scoutisme;FR;;;25014;Braine-l'Alleud;FR;;;N
7700490;01/01/1969;;Route de Piraumont;FR;;;25014;Braine-l'Alleud;FR;;;N
7700491;01/01/1969;;Route du Lion;FR;;;25014;Braine-l'Alleud;FR;;;N
7700492;01/01/1969;;Rue à la Marne;FR;;;25014;Braine-l'Alleud;FR;;;N
7700493;01/01/1969;;Rue Albert Desenfans;FR;;;25014;Braine-l'Alleud;FR;;;N
7700494;01/01/1969;;Rue Armand De Moor;FR;;;25014;Braine-l'Alleud;FR;;;N
7700495;01/01/1969;;Rue Armand Wilputte;FR;;;25014;Braine-l'Alleud;FR;;;N
7700496;01/01/1969;;Rue Arnould Bourgeys;FR;;;25014;Braine-l'Alleud;FR;;;N
7700497;01/01/1969;;Rue au Gué;FR;;;25014;Braine-l'Alleud;FR;;;N
7700498;01/01/1969;;Rue Basse Mouturie;FR;;;25014;Braine-l'Alleud;FR;;;N
7700499;01/01/1969;;Rue Baty Gigot;FR;;;25014;Braine-l'Alleud;FR;;;N
7700500;01/01/1969;;Rue Bayard;FR;;;25014;Braine-l'Alleud;FR;;;N
7700501;01/01/1969;;Rue Bertinchamps;FR;;;25014;Braine-l'Alleud;FR;;;N
7700502;01/01/1969;;Rue Bois d'Hawia;FR;;;25014;Braine-l'Alleud;FR;;;N
7700503;01/01/1969;;Rue Bon Air;FR;;;25014;Braine-l'Alleud;FR;;;N
7700504;01/01/1969;;Rue Castor;FR;;;25014;Braine-l'Alleud;FR;;;N
7700505;01/01/1969;;Rue César Franck;FR;;;25014;Braine-l'Alleud;FR;;;N
7700506;01/01/1969;;Rue Champs du Bois;FR;;;25014;Braine-l'Alleud;FR;;;N
7700507;01/01/1969;;Rue Charles De Coster;FR;;;25014;Braine-l'Alleud;FR;;;N
7700508;01/01/1969;;Rue Charles Plisnier;FR;;;25014;Braine-l'Alleud;FR;;;N
7700509;01/01/1969;;Rue Chavée;FR;;;25014;Braine-l'Alleud;FR;;;N
7700510;01/01/1969;;Rue Chopin;FR;;;25014;Braine-l'Alleud;FR;;;N
7700511;01/01/1969;;Rue Cloquet;FR;;;25014;Braine-l'Alleud;FR;;;N
7700512;01/01/1969;;Rue Colo-Hugues;FR;;;25014;Braine-l'Alleud;FR;;;N
7700513;01/01/1969;;Rue Comte Jacques de Meeus;FR;;;25014;Braine-l'Alleud;FR;;;N
7700514;01/01/1969;;Rue Coniche;FR;;;25014;Braine-l'Alleud;FR;;;N
7700515;28/08/1978;;Rue Courte;FR;;;25014;Braine-l'Alleud;FR;;;N
7700516;01/01/1969;;Rue Croix de Pierre;FR;;;25014;Braine-l'Alleud;FR;;;N
7700517;01/01/1969;;Rue d'Abeiche;FR;;;25014;Braine-l'Alleud;FR;;;N
7700518;01/01/1969;;Rue d'Alconval;FR;;;25014;Braine-l'Alleud;FR;;;N
7700519;01/01/1969;;Rue de Belgique;FR;;;25014;Braine-l'Alleud;FR;;;N
7700520;29/03/1989;;Rue de Bois-Seigneur-Isaac;FR;;;25014;Braine-l'Alleud;FR;;;N
7700521;01/01/1969;;Rue de Bouton d'Or;FR;;;25014;Braine-l'Alleud;FR;;;N
7700522;01/01/1969;;Rue de Cambrai;FR;;;25014;Braine-l'Alleud;FR;;;N
7700523;01/01/1969;;Rue de Caraute;FR;;;25014;Braine-l'Alleud;FR;;;N
7700524;01/01/1969;;Rue de Colipain;FR;;;25014;Braine-l'Alleud;FR;;;N
7700525;01/01/1969;;Rue de Dinant;FR;;;25014;Braine-l'Alleud;FR;;;N
7700526;01/01/1969;;Rue de Hal;FR;;;25014;Braine-l'Alleud;FR;;;N
7700527;01/01/1969;;Rue de la Basse-Cour;FR;;;25014;Braine-l'Alleud;FR;;;N
7700528;01/01/1969;;Rue de la Bouvrée;FR;;;25014;Braine-l'Alleud;FR;;;N
7700529;01/01/1969;;Rue de la Briqueterie;FR;;;25014;Braine-l'Alleud;FR;;;N
7700530;01/01/1969;;Rue de la Bruyère;FR;;;25014;Braine-l'Alleud;FR;;;N
7700531;01/01/1969;;Rue de la Chiennerie;FR;;;25014;Braine-l'Alleud;FR;;;N
7700532;01/01/1969;;Rue de la Colonelle;FR;;;25014;Braine-l'Alleud;FR;;;N
7700533;01/01/1969;;Rue de la Croix;FR;;;25014;Braine-l'Alleud;FR;;;N
7700534;01/01/1969;;Rue de la Dame à la Rose;FR;;;25014;Braine-l'Alleud;FR;;;N
7700535;01/01/1969;;Rue de la Filature;FR;;;25014;Braine-l'Alleud;FR;;;N
7700536;01/01/1969;;Rue de la Fontaine;FR;;;25014;Braine-l'Alleud;FR;;;N
7700537;01/01/1969;;Rue de la Fraternité;FR;;;25014;Braine-l'Alleud;FR;;;N
7700538;01/01/1969;;Rue de la Gare;FR;;;25014;Braine-l'Alleud;FR;;;N
7700539;01/01/1969;;Rue de la Goëtte;FR;;;25014;Braine-l'Alleud;FR;;;N
7700540;01/01/1969;;Rue de la Graignette;FR;;;25014;Braine-l'Alleud;FR;;;N
7700541;01/01/1969;;Rue de la haute Borne;FR;;;25014;Braine-l'Alleud;FR;;;N
7700542;01/01/1969;;Rue de la Houlette;FR;;;25014;Braine-l'Alleud;FR;;;N
7700543;01/01/1969;;Rue de la Justice;FR;;;25014;Braine-l'Alleud;FR;;;N
7700544;01/01/1969;;Rue de la légère Eau;FR;;;25014;Braine-l'Alleud;FR;;;N
7700545;28/08/1978;;Rue de la Libération;FR;;;25014;Braine-l'Alleud;FR;;;N
7700546;01/01/1969;;Rue de la Lumière;FR;;;25014;Braine-l'Alleud;FR;;;N
7700547;01/01/1969;;Rue de la Maloux;FR;;;25014;Braine-l'Alleud;FR;;;N
7700548;01/01/1969;;Rue de la Malplaquée;FR;;;25014;Braine-l'Alleud;FR;;;N
7700549;28/08/1978;;Rue de la Neuve Cour;FR;;;25014;Braine-l'Alleud;FR;;;N
7700550;01/01/1969;;Rue de la Neuville;FR;;;25014;Braine-l'Alleud;FR;;;N
7700551;01/01/1969;;Rue de la Papyrée;FR;;;25014;Braine-l'Alleud;FR;;;N
7700552;01/01/1969;;Rue de la Royale Harmonie;FR;;;25014;Braine-l'Alleud;FR;;;N
7700553;01/01/1969;;Rue de la Semaillère;FR;;;25014;Braine-l'Alleud;FR;;;N
7700554;01/01/1969;;Rue de la Solidarité;FR;;;25014;Braine-l'Alleud;FR;;;N
7700555;01/01/1969;;Rue de la Trairée;FR;;;25014;Braine-l'Alleud;FR;;;N
7700556;01/01/1969;;Rue de l'Abattoir;FR;;;25014;Braine-l'Alleud;FR;;;N
7700557;01/01/1969;;Rue de l'Abbaye;FR;;;25014;Braine-l'Alleud;FR;;;N
7700558;28/08/1978;;Rue de l'Ancien Bourg;FR;;;25014;Braine-l'Alleud;FR;;;N
7700559;01/01/1969;;Rue de l'Ancienne Forge;FR;;;25014;Braine-l'Alleud;FR;;;N
7700560;01/01/1969;;Rue de l'Eau Vive;FR;;;25014;Braine-l'Alleud;FR;;;N
7700561;01/01/1969;;Rue de l'Ecole;FR;;;25014;Braine-l'Alleud;FR;;;N
7700562;01/01/1969;;Rue de l'Eglise;FR;;;25014;Braine-l'Alleud;FR;;;N
7700563;01/01/1969;;Rue de l'Energie;FR;;;25014;Braine-l'Alleud;FR;;;N
7700564;01/01/1969;;Rue de l'Hôpital;FR;;;25014;Braine-l'Alleud;FR;;;N
7700565;01/01/1969;;Rue de Lillois;FR;;;25014;Braine-l'Alleud;FR;;;N
7700566;01/01/1969;;Rue de Merbraine;FR;;;25014;Braine-l'Alleud;FR;;;N
7700567;01/01/1969;;Rue de Paudure;FR;;;25014;Braine-l'Alleud;FR;;;N
7700568;01/01/1969;;Rue de Piraumont;FR;;;25014;Braine-l'Alleud;FR;;;N
7700569;28/08/1978;;Rue de Sart-Moulin;FR;;;25014;Braine-l'Alleud;FR;;;N
7700570;01/01/1969;;Rue Debussy;FR;;;25014;Braine-l'Alleud;FR;;;N
